,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.19,,,1.14,,1.27,,1.205,1.19,,
Year ending 12/2018,Positive Surprise,2.49,,1.092436974789916,,0.0,,0.0,2.37,2.49,1.092436974789916,0.0
Year ending 12/2019,Neutral,3.32,,0.33333333333333326,3.13,1.7456140350877196,3.37,1.6535433070866143,3.25,3.32,0.33333333333333326,1.699578671087167
Year ending 12/2020,Neutral,,4.24,0.0,4.05,0.29392971246006394,4.46,0.3234421364985163,4.24,4.24,0.2771084337349399,0.3086859244792901
Year ending 12/2021,Neutral,,5.55,0.0,5.06,0.24938271604938267,12.0,1.6905829596412558,5.55,5.55,0.3089622641509433,0.9699828378453192
