,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.93,,,3.94,,4.44,,4.19,3.93,,
Year ending 12/2018,Neutral,5.39,,0.3715012722646309,5.2,0.31979695431472077,5.38,0.21171171171171155,5.29,5.39,0.3715012722646309,0.26575433301321616
Year ending 12/2019,Positive Surprise,6.11,,0.13358070500927655,,0.0,,0.0,5.51,6.11,0.13358070500927655,0.0
Year ending 12/2020,Neutral,,5.52,0.0,5.05,-0.028846153846153966,6.1,0.13382899628252787,5.52,5.52,-0.0965630114566286,0.05249142121818695
Year ending 12/2021,Neutral,,5.96,0.0,5.29,0.04752475247524757,6.56,0.07540983606557372,5.96,5.96,0.07971014492753636,0.061467294270410644
