,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,8.54,,,8.43,,8.5,,8.465,8.54,,
Year ending 12/2018,Neutral,10.53,,0.2330210772833725,10.37,0.2301304863582443,10.51,0.236470588235294,10.44,10.53,0.2330210772833725,0.23330053729676914
Year ending 12/2019,Neutral,11.79,,0.11965811965811968,11.72,0.13018322082931544,11.8,0.12274024738344447,11.760000000000002,11.79,0.11965811965811968,0.12646173410637995
Year ending 12/2020,Neutral,,11.08,0.0,10.17,-0.13225255972696248,13.68,0.15932203389830502,11.08,11.08,-0.06022052586938076,0.013534737085671267
Year ending 12/2021,Neutral,,13.04,0.0,11.56,0.13667649950835803,15.31,0.11915204678362579,13.04,13.04,0.17689530685920563,0.1279142731459919
