,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.35,,,4.2,,4.31,,4.255,4.35,,
Year ending 12/2018,Neutral,4.54,,0.04367816091954024,4.45,0.059523809523809534,4.52,0.04872389791183296,4.484999999999999,4.54,0.04367816091954024,0.054123853717821246
Year ending 12/2019,Neutral,4.77,,0.05066079295154169,4.6,0.033707865168539186,4.85,0.07300884955752207,4.725,4.77,0.05066079295154169,0.05335835736303063
Year ending 12/2020,Neutral,,4.82,0.0,4.42,-0.03913043478260869,5.08,0.04742268041237119,4.82,4.82,0.01048218029350112,0.004146122814881248
Year ending 12/2021,Neutral,,5.13,0.0,4.84,0.09502262443438902,5.43,0.06889763779527547,5.13,5.13,0.06431535269709543,0.08196013111483225
