,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,6.49,,,6.45,,6.5,,6.475,6.49,,
Year ending 12/2018,Neutral,7.31,,0.12634822804314316,7.25,0.12403100775193798,7.33,0.12769230769230777,7.29,7.31,0.12634822804314316,0.12586165772212288
Year ending 12/2019,Neutral,8.26,,0.12995896032831733,8.21,0.13241379310344836,8.25,0.1255115961800819,8.23,8.26,0.12995896032831733,0.12896269464176513
Year ending 12/2020,Neutral,,6.31,0.0,4.66,-0.43239951278928146,7.75,-0.06060606060606055,6.31,6.31,-0.23607748184019373,-0.246502786697671
Year ending 12/2021,Neutral,,8.8,0.0,8.0,0.7167381974248928,9.58,0.23612903225806448,8.8,8.8,0.39461172741679884,0.4764336148414786
