,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,2.48,,,2.43,,2.52,,2.475,2.48,,
Year ending 6/2018,Neutral,3.14,,0.2661290322580645,2.95,0.21399176954732502,3.05,0.21031746031746024,3.0,3.14,0.2661290322580645,0.21215461493239263
Year ending 6/2019,Neutral,3.55,,0.13057324840764317,3.48,0.17966101694915237,3.6,0.18032786885245922,3.54,3.55,0.13057324840764317,0.1799944429008058
Year ending 6/2020,Neutral,,2.56,0.0,1.89,-0.456896551724138,3.79,0.05277777777777781,2.56,2.56,-0.2788732394366197,-0.2020593869731801
Year ending 6/2021,Neutral,,2.52,0.0,0.64,-0.6613756613756614,4.0,0.0554089709762533,2.52,2.52,-0.015625,-0.30298334519970405
