,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,0.24,,,,,,,0.14,0.24,,
Year ending 12/2018,Neutral,1.77,,6.375,1.43,,2.94,,2.185,1.77,6.375,
Year ending 12/2019,Neutral,,-0.12,0.0,-0.48,-1.3356643356643356,0.27,-0.9081632653061225,-0.12,-0.12,-1.0677966101694916,-1.121913800485229
Year ending 12/2020,Neutral,,-2.6,0.0,-4.52,8.416666666666666,-0.55,-3.037037037037037,-2.6,-2.6,20.666666666666668,2.6898148148148144
Year ending 12/2021,Neutral,,-1.27,0.0,-3.63,-0.19690265486725655,0.55,-2.0,-1.27,-1.27,-0.5115384615384615,-1.0984513274336283
