,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 4/2017,Neutral,7.72,,,7.59,,7.69,,7.640000000000001,7.72,,
Year ending 4/2018,Neutral,8.06,,0.04404145077720223,8.1,0.06719367588932812,8.3,0.07932379713914184,8.2,8.06,0.04404145077720223,0.07325873651423498
Year ending 4/2019,Neutral,8.29,,0.028535980148883144,8.0,-0.012345679012345623,8.2,-0.012048192771084487,8.1,8.29,0.028535980148883144,-0.012196935891715055
Year ending 4/2020,Neutral,,8.47,0.0,8.4,0.050000000000000044,8.54,0.04146341463414638,8.47,8.47,0.021712907117008573,0.04573170731707321
Year ending 4/2021,Neutral,,8.52,0.0,8.01,-0.046428571428571486,9.09,0.06440281030444983,8.52,8.52,0.0059031877213693296,0.008987119437939173
