,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,5.4,,,5.33,,5.37,,5.35,5.4,,
Year ending 6/2018,Neutral,5.0,,-0.07407407407407418,4.88,-0.08442776735459667,4.95,-0.07821229050279332,4.915,5.0,-0.07407407407407418,-0.081320028928695
Year ending 6/2019,Neutral,5.28,,0.05600000000000005,5.05,0.0348360655737705,5.15,0.04040404040404044,5.1,5.28,0.05600000000000005,0.03762005298890547
Year ending 6/2020,Neutral,,5.19,0.0,4.28,-0.1524752475247524,5.41,0.05048543689320373,5.19,5.19,-0.017045454545454475,-0.05099490531577433
Year ending 6/2021,Neutral,,5.55,0.0,4.77,0.11448598130841114,6.38,0.1792975970425139,5.55,5.55,0.06936416184971095,0.14689178917546253
