,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,0.87,,,,,,,0.79,0.87,,
Year ending 12/2018,Neutral,1.02,,0.1724137931034484,0.97,,1.13,,1.0499999999999998,1.02,0.1724137931034484,
Year ending 12/2019,Neutral,0.8,,-0.21568627450980393,0.74,-0.2371134020618556,0.86,-0.23893805309734506,0.8,0.8,-0.21568627450980393,-0.23802572757960033
Year ending 12/2020,Neutral,,0.57,0.0,0.11,-0.8513513513513513,0.73,-0.15116279069767447,0.57,0.57,-0.2875000000000001,-0.5012570710245129
Year ending 12/2021,Neutral,,0.66,0.0,0.52,3.7272727272727275,0.78,0.06849315068493156,0.66,0.66,0.1578947368421053,1.8978829389788294
