,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.43,,,2.37,,2.42,,2.395,2.43,,
Year ending 12/2018,Neutral,3.09,,0.2716049382716048,3.05,0.2869198312236285,3.08,0.2727272727272727,3.065,3.09,0.2716049382716048,0.2798235519754506
Year ending 12/2019,Neutral,3.34,,0.08090614886731395,3.27,0.0721311475409836,3.38,0.09740259740259738,3.325,3.34,0.08090614886731395,0.08476687247179049
Year ending 12/2020,Neutral,,2.83,0.0,2.51,-0.23241590214067287,3.5,0.035502958579881616,2.83,2.83,-0.15269461077844304,-0.09845647178039563
Year ending 12/2021,Neutral,,3.31,0.0,2.98,0.1872509960159363,3.75,0.0714285714285714,3.31,3.31,0.1696113074204948,0.12933978372225385
