,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2017,Positive Surprise,3.24,,,,,,,3.08,3.24,,
Year ending 9/2018,Neutral,4.47,,0.37962962962962954,4.3,,4.5,,4.4,4.47,0.37962962962962954,
Year ending 9/2019,Neutral,5.05,,0.12975391498881428,4.79,0.11395348837209318,5.03,0.11777777777777776,4.91,5.05,0.12975391498881428,0.11586563307493547
Year ending 9/2020,Neutral,,5.06,0.0,4.75,-0.008350730688935326,5.6,0.1133200795228626,5.06,5.06,0.001980198019801982,0.05248467441696364
Year ending 9/2021,Neutral,,5.89,0.0,5.0,0.05263157894736836,6.8,0.2142857142857144,5.89,5.89,0.16403162055335962,0.1334586466165414
