,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.25,,,5.17,,5.27,,5.22,5.25,,
Year ending 12/2018,Neutral,5.97,,0.137142857142857,5.88,0.13733075435203101,6.05,0.1480075901328275,5.965,5.97,0.137142857142857,0.14266917224242925
Year ending 12/2019,Neutral,6.9,,0.15577889447236193,6.82,0.15986394557823136,7.0,0.1570247933884299,6.91,6.9,0.15577889447236193,0.15844436948333063
Year ending 12/2020,Neutral,,6.68,0.0,4.71,-0.30938416422287396,7.4,0.05714285714285716,6.68,6.68,-0.03188405797101457,-0.1261206535400084
Year ending 12/2021,Neutral,,8.06,0.0,7.5,0.5923566878980893,8.61,0.1635135135135133,8.06,8.06,0.2065868263473054,0.3779351007058013
