,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2017,Neutral,2.64,,,2.55,,2.66,,2.605,2.64,,
Year ending 9/2018,Neutral,3.38,,0.2803030303030303,2.87,0.1254901960784316,3.41,0.28195488721804507,3.14,3.38,0.2803030303030303,0.20372254164823833
Year ending 9/2019,Neutral,3.71,,0.0976331360946745,3.6,0.254355400696864,3.7,0.08504398826979465,3.6500000000000004,3.71,0.0976331360946745,0.16969969448332933
Year ending 9/2020,Neutral,,3.03,0.0,2.8,-0.22222222222222232,3.16,-0.1459459459459459,3.03,3.03,-0.18328840970350413,-0.1840840840840841
Year ending 9/2021,Neutral,,3.17,0.0,2.66,-0.04999999999999993,3.63,0.14873417721518978,3.17,3.17,0.04620462046204632,0.04936708860759492
