,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.91,,,1.87,,1.96,,1.915,1.91,,
Year ending 12/2018,Neutral,2.08,,0.08900523560209428,2.07,0.10695187165775377,2.13,0.08673469387755106,2.0999999999999996,2.08,0.08900523560209428,0.09684328276765242
Year ending 12/2019,Neutral,2.11,,0.014423076923076872,2.09,0.009661835748792313,2.12,-0.004694835680751019,2.105,2.11,0.014423076923076872,0.002483500034020647
Year ending 12/2020,Neutral,,1.87,0.0,1.72,-0.17703349282296643,2.02,-0.047169811320754707,1.87,1.87,-0.11374407582938373,-0.11210165207186057
Year ending 12/2021,Neutral,,2.1,0.0,1.87,0.08720930232558155,2.31,0.14356435643564347,2.1,2.1,0.12299465240641716,0.11538682938061251
