,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2017,Neutral,5.23,,,4.94,,5.12,,5.03,5.23,,
Year ending 9/2018,Neutral,6.47,,0.23709369024856586,6.58,0.331983805668016,6.72,0.3125,6.65,6.47,0.23709369024856586,0.322241902834008
Year ending 9/2019,Neutral,7.4,,0.14374034003091207,7.25,0.10182370820668685,7.38,0.09821428571428581,7.3149999999999995,7.4,0.14374034003091207,0.10001899696048633
Year ending 9/2020,Neutral,,5.19,0.0,4.55,-0.37241379310344835,5.86,-0.2059620596205961,5.19,5.19,-0.2986486486486486,-0.28918792636202223
Year ending 9/2021,Neutral,,5.24,0.0,4.34,-0.0461538461538461,6.15,0.04948805460750849,5.24,5.24,0.00963391136801528,0.0016671042268311953
