,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,3.7,,,,,,,2.8,3.7,,
Year ending 12/2018,Positive Surprise,3.27,,-0.11621621621621625,,,,,2.88,3.27,-0.11621621621621625,
Year ending 12/2019,Neutral,3.08,,-0.05810397553516822,3.03,,3.09,,3.0599999999999996,3.08,-0.05810397553516822,
Year ending 12/2020,Neutral,,3.08,0.0,2.96,-0.02310231023102305,3.2,0.035598705501618255,3.08,3.08,0.0,0.006248197635297603
Year ending 12/2021,Neutral,,3.19,0.0,2.89,-0.023648648648648574,3.34,0.043749999999999956,3.19,3.19,0.03571428571428559,0.010050675675675691
