,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.59,,,5.48,,5.55,,5.515000000000001,5.59,,
Year ending 12/2018,Neutral,6.3,,0.12701252236135963,6.21,0.1332116788321167,6.4,0.15315315315315314,6.305,6.3,0.12701252236135963,0.14318241599263493
Year ending 12/2019,Neutral,6.3,,0.0,6.2,-0.0016103059581320522,6.31,-0.014062500000000089,6.255,6.3,0.0,-0.00783640297906607
Year ending 12/2020,Neutral,,6.55,0.0,6.23,0.004838709677419395,6.76,0.07131537242472263,6.55,6.55,0.039682539682539764,0.038077041051071014
Year ending 12/2021,Neutral,,7.07,0.0,6.82,0.09470304975922961,7.28,0.0769230769230771,7.07,7.07,0.07938931297709928,0.08581306334115335
