,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,0.17,,,,,,,0.13,0.17,,
Year ending 12/2018,Neutral,0.46,,1.7058823529411762,0.43,,0.53,,0.48,0.46,1.7058823529411762,
Year ending 12/2019,Neutral,0.64,,0.3913043478260869,0.59,0.37209302325581395,0.69,0.3018867924528301,0.6399999999999999,0.64,0.3913043478260869,0.33698990785432203
Year ending 12/2020,Neutral,,1.03,0.0,0.91,0.5423728813559323,1.2,0.7391304347826089,1.03,1.03,0.609375,0.6407516580692706
Year ending 12/2021,Neutral,,1.51,0.0,1.25,0.37362637362637363,2.12,0.7666666666666668,1.51,1.51,0.46601941747572817,0.5701465201465202
