,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,6.35,,,,,,,5.54,6.35,,
Year ending 12/2018,Positive Surprise,7.05,,0.11023622047244097,,,,,5.3,7.05,0.11023622047244097,
Year ending 12/2019,Neutral,5.63,,-0.20141843971631201,4.63,,5.71,,5.17,5.63,-0.20141843971631201,
Year ending 12/2020,Neutral,,4.62,0.0,3.71,-0.1987041036717062,5.21,-0.08756567425569173,4.62,4.62,-0.17939609236234455,-0.14313488896369897
Year ending 12/2021,Neutral,,5.02,0.0,4.37,0.1778975741239892,5.45,0.04606525911708248,5.02,5.02,0.08658008658008653,0.11198141662053585
