,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.36,,,2.24,,2.3,,2.27,2.36,,
Year ending 12/2018,Neutral,3.88,,0.6440677966101696,3.8,0.6964285714285712,3.93,0.7086956521739132,3.865,3.88,0.6440677966101696,0.7025621118012422
Year ending 12/2019,Neutral,3.85,,-0.0077319587628865705,3.81,0.0026315789473685403,3.95,0.0050890585241729624,3.88,3.85,-0.0077319587628865705,0.0038603187357707514
Year ending 12/2020,Neutral,,2.81,0.0,2.3,-0.39632545931758534,3.21,-0.18734177215189873,2.81,2.81,-0.2701298701298701,-0.29183361573474204
Year ending 12/2021,Neutral,,2.51,0.0,1.8,-0.21739130434782605,2.86,-0.1090342679127726,2.51,2.51,-0.10676156583629903,-0.16321278613029933
