,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.17,,,2.1,,2.15,,2.125,2.17,,
Year ending 12/2018,Neutral,2.61,,0.20276497695852536,2.55,0.2142857142857142,2.6,0.2093023255813955,2.575,2.61,0.20276497695852536,0.21179401993355484
Year ending 12/2019,Neutral,2.22,,-0.14942528735632177,2.24,-0.1215686274509803,2.28,-0.1230769230769232,2.26,2.22,-0.14942528735632177,-0.12232277526395174
Year ending 12/2020,Neutral,,1.74,0.0,1.55,-0.3080357142857143,2.03,-0.10964912280701755,1.74,1.74,-0.21621621621621634,-0.20884241854636593
Year ending 12/2021,Neutral,,2.2,0.0,2.0,0.29032258064516125,2.4,0.18226600985221686,2.2,2.2,0.26436781609195403,0.23629429524868906
