,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.59,,,3.42,,3.87,,3.645,3.59,,
Year ending 12/2018,Positive Surprise,4.88,,0.3593314763231199,,0.0,,0.0,4.57,4.88,0.3593314763231199,0.0
Year ending 12/2019,Negative Surprise,2.24,,-0.540983606557377,,0.0,,0.0,2.42,2.24,-0.540983606557377,0.0
Year ending 12/2020,Neutral,,-0.18,0.0,-1.68,-1.4912280701754386,1.35,-0.6511627906976745,-0.18,-0.18,-1.0803571428571428,-1.0711954304365565
Year ending 12/2021,Neutral,,1.49,0.0,-1.11,-0.3392857142857142,3.4,1.5185185185185182,1.49,1.49,-9.277777777777779,0.589616402116402
