,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.78,,,1.78,,1.86,,1.82,1.78,,
Year ending 12/2018,Neutral,1.3,,-0.2696629213483146,1.26,-0.2921348314606742,1.46,-0.21505376344086025,1.3599999999999999,1.3,-0.2696629213483146,-0.2535942974507672
Year ending 12/2019,Neutral,1.19,,-0.08461538461538465,1.13,-0.10317460317460325,1.28,-0.12328767123287665,1.205,1.19,-0.08461538461538465,-0.11323113720373995
Year ending 12/2020,Neutral,,-1.36,0.0,-1.9,-2.68141592920354,-0.76,-1.59375,-1.36,-1.36,-2.1428571428571432,-2.13758296460177
Year ending 12/2021,Neutral,,0.41,0.0,-0.08,-0.9578947368421052,1.05,-2.3815789473684212,0.41,0.41,-1.3014705882352942,-1.6697368421052632
