,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,3.89,,,,,,,3.67,3.89,,
Year ending 12/2018,Neutral,4.92,,0.26478149100257053,4.84,,4.96,,4.9,4.92,0.26478149100257053,
Year ending 12/2019,Neutral,5.53,,0.12398373983739841,5.35,0.10537190082644621,5.44,0.09677419354838723,5.395,5.53,0.12398373983739841,0.10107304718741672
Year ending 12/2020,Neutral,,2.98,0.0,0.13,-0.9757009345794393,4.79,-0.11948529411764708,2.98,2.98,-0.46112115732368897,-0.5475931143485432
Year ending 12/2021,Neutral,,6.88,0.0,5.76,43.30769230769231,7.99,0.6680584551148225,6.88,6.88,1.3087248322147649,21.987875381403565
