,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2018,Neutral,1.35,,,1.32,,1.41,,1.365,1.35,,
Year ending 1/2019,Positive Surprise,2.75,,1.0370370370370368,,0.0,,0.0,2.61,2.75,1.0370370370370368,0.0
Year ending 1/2020,Neutral,2.99,,0.08727272727272739,2.87,1.1742424242424243,3.01,1.1347517730496453,2.94,2.99,0.08727272727272739,1.1544970986460348
Year ending 1/2021,Neutral,,3.1,0.0,2.35,-0.181184668989547,3.36,0.11627906976744184,3.1,3.1,0.03678929765886285,-0.032452799611052574
Year ending 1/2022,Neutral,,3.88,0.0,2.94,0.25106382978723407,4.33,0.2886904761904763,3.88,3.88,0.2516129032258063,0.2698771529888552
