,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.95,,,1.69,,2.23,,1.96,1.95,,
Year ending 12/2018,Positive Surprise,4.08,,1.0923076923076924,,0.0,,0.0,3.83,4.08,1.0923076923076924,0.0
Year ending 12/2019,Positive Surprise,5.33,,0.30637254901960786,,0.0,,0.0,4.78,5.33,0.30637254901960786,0.0
Year ending 12/2020,Neutral,,8.86,0.0,6.92,3.0946745562130182,12.33,4.5291479820627805,8.86,8.86,0.6622889305816133,3.8119112691378993
Year ending 12/2021,Neutral,,10.93,0.0,8.45,0.22109826589595372,14.63,0.1865369018653691,10.93,10.93,0.23363431151241532,0.2038175838806614
