,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.94,,,1.9,,1.94,,1.92,1.94,,
Year ending 12/2018,Neutral,2.27,,0.17010309278350522,2.27,0.19473684210526332,2.31,0.19072164948453607,2.29,2.27,0.17010309278350522,0.1927292457948997
Year ending 12/2019,Neutral,2.47,,0.08810572687224671,2.46,0.08370044052863435,2.51,0.08658008658008653,2.485,2.47,0.08810572687224671,0.08514026355436044
Year ending 12/2020,Neutral,,2.71,0.0,2.55,0.03658536585365857,2.85,0.1354581673306774,2.71,2.71,0.09716599190283381,0.08602176659216798
Year ending 12/2021,Neutral,,2.89,0.0,2.75,0.07843137254901977,3.06,0.0736842105263158,2.89,2.89,0.06642066420664205,0.07605779153766778
