,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.75,,,4.68,,4.81,,4.744999999999999,4.75,,
Year ending 12/2018,Neutral,6.64,,0.3978947368421053,6.42,0.3717948717948718,6.57,0.36590436590436615,6.495,6.64,0.3978947368421053,0.368849618849619
Year ending 12/2019,Neutral,6.73,,0.013554216867470048,6.6,0.028037383177569986,6.86,0.04414003044140036,6.73,6.73,0.013554216867470048,0.03608870680948517
Year ending 12/2020,Neutral,,5.4,0.0,4.93,-0.25303030303030305,5.81,-0.15306122448979598,5.4,5.4,-0.19762258543833577,-0.2030457637600495
Year ending 12/2021,Neutral,,5.53,0.0,4.2,-0.14807302231237318,6.45,0.11015490533562833,5.53,5.53,0.024074074074074137,-0.018959058488372427
