,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2017,Neutral,6.76,,,6.74,,6.85,,6.795,6.76,,
Year ending 9/2018,Neutral,8.11,,0.19970414201183417,7.32,0.08605341246290799,8.1,0.18248175182481763,7.71,8.11,0.19970414201183417,0.1342675821438628
Year ending 9/2019,Neutral,8.67,,0.06905055487053025,8.45,0.15437158469945333,8.7,0.07407407407407396,8.575,8.67,0.06905055487053025,0.11422282938676365
Year ending 9/2020,Neutral,,7.27,0.0,6.86,-0.18816568047337268,7.7,-0.11494252873563204,7.27,7.27,-0.16147635524798154,-0.15155410460450236
Year ending 9/2021,Neutral,,7.68,0.0,6.4,-0.06705539358600587,8.92,0.15844155844155838,7.68,7.68,0.056396148555708514,0.045693082427776255
