,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,1.09,,,,,,,1.02,1.09,,
Year ending 12/2018,Positive Surprise,2.12,,0.9449541284403669,,,,,1.91,2.12,0.9449541284403669,
Year ending 12/2019,Negative Surprise,0.19,,-0.910377358490566,,,,,0.46,0.19,-0.910377358490566,
Year ending 12/2020,Neutral,,0.2,0.0,-0.25,,0.62,,0.2,0.2,0.05263157894736836,
Year ending 12/2021,Neutral,,0.88,0.0,0.0,-1.0,2.17,2.5,0.88,0.88,3.3999999999999995,0.75
