,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,3.0,,,,,,,3.43,3.0,,
Year ending 12/2018,Neutral,4.56,,0.5199999999999998,3.71,,5.31,,4.51,4.56,0.5199999999999998,
Year ending 12/2019,Neutral,5.99,,0.31359649122807043,5.75,0.5498652291105122,6.47,0.21845574387947275,6.109999999999999,5.99,0.31359649122807043,0.38416048649499246
Year ending 12/2020,Neutral,,7.13,0.0,6.15,0.06956521739130439,8.47,0.3091190108191655,7.13,7.13,0.19031719532554248,0.18934211410523494
Year ending 12/2021,Neutral,,8.95,0.0,7.23,0.1756097560975609,10.17,0.2007083825265643,8.95,8.95,0.25525946704067315,0.1881590693120626
