,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.75,,,2.72,,2.75,,2.7350000000000003,2.75,,
Year ending 12/2018,Neutral,2.68,,-0.025454545454545396,2.59,-0.04779411764705899,2.75,0.0,2.67,2.68,-0.025454545454545396,-0.023897058823529493
Year ending 12/2019,Positive Surprise,1.7,,-0.36567164179104483,,0.0,,0.0,1.62,1.7,-0.36567164179104483,0.0
Year ending 12/2020,Neutral,,1.16,0.0,0.8,-0.6911196911196911,1.36,-0.5054545454545454,1.16,1.16,-0.3176470588235294,-0.5982871182871182
Year ending 12/2021,Neutral,,1.36,0.0,1.2,0.4999999999999998,1.6,0.17647058823529416,1.36,1.36,0.1724137931034484,0.33823529411764697
