,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 4/2017,Positive Surprise,1.96,,,,,,,1.75,1.96,,
Year ending 4/2018,Positive Surprise,2.98,,0.5204081632653061,,,,,2.8,2.98,0.5204081632653061,
Year ending 4/2019,Positive Surprise,2.15,,-0.2785234899328859,,,,,2.01,2.15,-0.2785234899328859,
Year ending 4/2020,Neutral,,0.37,0.0,-2.05,,1.32,,0.37,0.37,-0.827906976744186,
Year ending 4/2021,Neutral,,3.65,0.0,3.34,-2.629268292682927,4.65,2.522727272727273,3.65,3.65,8.864864864864865,-0.05327050997782701
