,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,9.19,,,8.77,,9.18,,8.975,9.19,,
Year ending 6/2018,Neutral,14.73,,0.6028291621327531,14.55,0.6590649942987459,14.78,0.6100217864923747,14.665,14.73,0.6028291621327531,0.6345433903955603
Year ending 6/2019,Neutral,4.84,,-0.6714188730482009,4.76,-0.672852233676976,5.09,-0.6556156968876861,4.925,4.84,-0.6714188730482009,-0.664233965282331
Year ending 6/2020,Neutral,,3.02,0.0,2.92,-0.38655462184873945,3.11,-0.3889980353634578,3.02,3.02,-0.37603305785123964,-0.3877763286060986
Year ending 6/2021,Neutral,,6.19,0.0,4.4,0.5068493150684934,7.64,1.4565916398713825,6.19,6.19,1.0496688741721854,0.981720477469938
