,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.14,,,2.09,,2.17,,2.13,2.14,,
Year ending 12/2018,Neutral,2.43,,0.13551401869158886,2.36,0.12918660287081352,2.46,0.13364055299539168,2.41,2.43,0.13551401869158886,0.1314135779331026
Year ending 12/2019,Neutral,2.47,,0.016460905349794164,2.43,0.029661016949152685,2.53,0.028455284552845406,2.48,2.47,0.016460905349794164,0.029058150750999046
Year ending 12/2020,Neutral,,2.55,0.0,2.44,0.00411522633744843,2.65,0.04743083003952564,2.55,2.55,0.0323886639676112,0.025773028188487035
Year ending 12/2021,Neutral,,2.75,0.0,2.66,0.0901639344262295,2.88,0.08679245283018866,2.75,2.75,0.07843137254901977,0.08847819362820908
