,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,2.75,,,,,,,2.24,2.75,,
Year ending 12/2018,Negative Surprise,5.22,,0.8981818181818182,,,,,5.54,5.22,0.8981818181818182,
Year ending 12/2019,Positive Surprise,7.45,,0.42720306513409967,,,,,6.77,7.45,0.42720306513409967,
Year ending 12/2020,Neutral,,11.54,0.0,9.32,,13.39,,11.54,11.54,0.5489932885906039,
Year ending 12/2021,Neutral,,18.15,0.0,10.52,0.1287553648068669,22.83,0.7050037341299475,18.15,18.15,0.5727902946273831,0.4168795494684072
