,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.14,,,3.06,,3.15,,3.105,3.14,,
Year ending 12/2018,Neutral,3.34,,0.06369426751592355,3.3,0.07843137254901955,3.36,0.06666666666666665,3.33,3.34,0.06369426751592355,0.0725490196078431
Year ending 12/2019,Neutral,3.58,,0.07185628742514982,3.51,0.06363636363636371,3.53,0.05059523809523814,3.5199999999999996,3.58,0.07185628742514982,0.057115800865800925
Year ending 12/2020,Neutral,,3.73,0.0,3.66,0.042735042735042805,3.76,0.06515580736543902,3.73,3.73,0.04189944134078205,0.053945425050240914
Year ending 12/2021,Neutral,,3.99,0.0,3.93,0.07377049180327866,4.05,0.0771276595744681,3.99,3.99,0.06970509383378021,0.07544907568887338
