,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,0.89,,,0.82,,0.92,,0.87,0.89,,
Year ending 12/2018,Neutral,1.2,,0.348314606741573,1.19,0.4512195121951219,1.26,0.3695652173913042,1.225,1.2,0.348314606741573,0.41039236479321306
Year ending 12/2019,Neutral,1.27,,0.05833333333333335,1.25,0.050420168067226934,1.34,0.06349206349206349,1.295,1.27,0.05833333333333335,0.05695611577964521
Year ending 12/2020,Neutral,,0.39,0.0,-0.8,-1.6400000000000001,0.68,-0.4925373134328358,0.39,0.39,-0.6929133858267716,-1.066268656716418
Year ending 12/2021,Neutral,,0.92,0.0,0.34,-1.425,1.3,0.9117647058823528,0.92,0.92,1.358974358974359,-0.2566176470588236
