,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,1.05,,,1.01,,1.15,,1.08,1.05,,
Year ending 12/2018,Negative Surprise,0.65,,-0.38095238095238093,,0.0,,0.0,0.7,0.65,-0.38095238095238093,0.0
Year ending 12/2019,Positive Surprise,0.65,,0.0,,0.0,,0.0,0.61,0.65,0.0,0.0
Year ending 12/2020,Neutral,,0.12,0.0,-0.08,-1.0792079207920793,0.35,-0.6956521739130435,0.12,0.12,-0.8153846153846154,-0.8874300473525614
Year ending 12/2021,Neutral,,0.4,0.0,0.25,-4.125,0.6,0.7142857142857144,0.4,0.4,2.3333333333333335,-1.7053571428571428
