,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 10/2017,Neutral,1.41,,,1.28,,1.42,,1.35,1.41,,
Year ending 10/2018,Neutral,1.56,,0.1063829787234043,1.52,0.1875,1.55,0.09154929577464799,1.5350000000000001,1.56,0.1063829787234043,0.139524647887324
Year ending 10/2019,Neutral,1.77,,0.13461538461538458,1.73,0.13815789473684204,1.76,0.13548387096774195,1.745,1.77,0.13461538461538458,0.136820882852292
Year ending 10/2020,Neutral,,1.42,0.0,1.01,-0.4161849710982659,1.81,0.02840909090909083,1.42,1.42,-0.19774011299435035,-0.19388794009458754
Year ending 10/2021,Neutral,,1.61,0.0,1.05,0.03960396039603964,1.98,0.09392265193370153,1.61,1.61,0.1338028169014085,0.06676330616487058
