,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,0.66,,,0.62,,0.69,,0.655,0.66,,
Year ending 12/2018,Neutral,0.89,,0.3484848484848484,0.68,0.09677419354838723,1.31,0.8985507246376814,0.9950000000000001,0.89,0.3484848484848484,0.4976624590930343
Year ending 12/2019,Neutral,0.95,,0.0674157303370786,0.93,0.36764705882352944,1.0,-0.23664122137404586,0.9650000000000001,0.95,0.0674157303370786,0.06550291872474179
Year ending 12/2020,Neutral,,0.79,0.0,0.42,-0.5483870967741936,1.01,0.010000000000000009,0.79,0.79,-0.16842105263157892,-0.2691935483870968
Year ending 12/2021,Neutral,,0.9,0.0,0.63,0.5,1.05,0.03960396039603964,0.9,0.9,0.139240506329114,0.2698019801980198
