,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 10/2017,Neutral,4.72,,,4.55,,4.73,,4.640000000000001,4.72,,
Year ending 10/2018,Neutral,5.94,,0.25847457627118664,5.91,0.29890109890109895,5.96,0.2600422832980971,5.9350000000000005,5.94,0.25847457627118664,0.279471691099598
Year ending 10/2019,Neutral,5.15,,-0.132996632996633,5.14,-0.1302876480541456,5.26,-0.1174496644295302,5.199999999999999,5.15,-0.132996632996633,-0.1238686562418379
Year ending 10/2020,Neutral,,4.3,0.0,2.96,-0.424124513618677,4.93,-0.06273764258555137,4.3,4.3,-0.16504854368932043,-0.24343107810211417
Year ending 10/2021,Neutral,,5.14,0.0,3.57,0.20608108108108114,5.91,0.19878296146044638,5.14,5.14,0.1953488372093024,0.20243202127076376
