,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 1/2018,Neutral,1.98,,,3.91,,4.01,,3.96,1.98,,
Year ending 1/2019,Neutral,2.43,,0.2272727272727273,2.42,-0.38107416879795397,2.48,-0.38154613466334164,2.45,2.43,0.2272727272727273,-0.3813101517306478
Year ending 1/2020,Neutral,2.67,,0.09876543209876543,2.61,0.07851239669421495,2.66,0.07258064516129048,2.635,2.67,0.09876543209876543,0.07554652092775271
Year ending 1/2021,Neutral,,1.32,0.0,-0.14,-1.053639846743295,2.17,-0.1842105263157895,1.32,1.32,-0.5056179775280898,-0.6189251865295422
Year ending 1/2022,Neutral,,2.53,0.0,1.54,-12.0,3.0,0.3824884792626728,2.53,2.53,0.9166666666666665,-5.808755760368664
