,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,2.96,,,,,,,2.81,2.96,,
Year ending 12/2018,Negative Surprise,3.17,,0.07094594594594583,,,,,3.7,3.17,0.07094594594594583,
Year ending 12/2019,Neutral,3.55,,0.11987381703470024,3.54,,3.76,,3.65,3.55,0.11987381703470024,
Year ending 12/2020,Neutral,,2.81,0.0,1.95,-0.4491525423728814,3.1,-0.17553191489361697,2.81,2.81,-0.20845070422535206,-0.3123422286332492
Year ending 12/2021,Neutral,,3.74,0.0,3.04,0.558974358974359,4.28,0.38064516129032255,3.74,3.74,0.33096085409252685,0.46980976013234077
