,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2017,Neutral,5.31,,,5.21,,5.3,,5.255,5.31,,
Year ending 9/2018,Neutral,6.16,,0.1600753295668551,5.7,0.09404990403071012,6.26,0.18113207547169807,5.98,6.16,0.1600753295668551,0.1375909897512041
Year ending 9/2019,Neutral,5.46,,-0.11363636363636365,5.38,-0.056140350877193046,5.8,-0.07348242811501593,5.59,5.46,-0.11363636363636365,-0.06481138949610449
Year ending 9/2020,Neutral,,5.07,0.0,3.37,-0.37360594795539026,6.85,0.18103448275862077,5.07,5.07,-0.0714285714285714,-0.09628573259838474
Year ending 9/2021,Neutral,,6.19,0.0,4.54,0.34718100890207704,7.2,0.051094890510948954,6.19,6.19,0.22090729783037477,0.199137949706513
