,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,3.31,,,3.4,,3.5,,3.45,3.31,,
Year ending 12/2018,Neutral,3.79,,0.14501510574018117,3.62,0.06470588235294117,3.94,0.12571428571428567,3.7800000000000002,3.79,0.14501510574018117,0.09521008403361342
Year ending 12/2019,Positive Surprise,3.9,,0.029023746701847042,,0.0,,0.0,3.55,3.9,0.029023746701847042,0.0
Year ending 12/2020,Neutral,,3.1,0.0,2.45,-0.32320441988950277,3.72,-0.055837563451776595,3.1,3.1,-0.20512820512820507,-0.18952099167063968
Year ending 12/2021,Neutral,,3.71,0.0,3.29,0.34285714285714275,4.48,0.20430107526881724,3.71,3.71,0.1967741935483871,0.27357910906298
