,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.58,,,2.55,,2.61,,2.58,2.58,,
Year ending 12/2018,Neutral,3.52,,0.3643410852713178,3.48,0.3647058823529412,3.55,0.3601532567049808,3.5149999999999997,3.52,0.3643410852713178,0.362429569528961
Year ending 12/2019,Neutral,3.81,,0.08238636363636354,3.75,0.07758620689655182,3.82,0.07605633802816891,3.785,3.81,0.08238636363636354,0.07682127246236037
Year ending 12/2020,Neutral,,0.98,0.0,-2.24,-1.5973333333333333,2.04,-0.46596858638743455,0.98,0.98,-0.7427821522309712,-1.031650959860384
Year ending 12/2021,Neutral,,2.8,0.0,1.82,-1.8125,4.4,1.1568627450980395,2.8,2.8,1.8571428571428572,-0.3278186274509802
