,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,8.99,,,8.64,,8.87,,8.754999999999999,8.99,,
Year ending 12/2018,Neutral,10.99,,0.22246941045606228,10.93,0.2650462962962963,11.5,0.29650507328072173,11.215,10.99,0.22246941045606228,0.280775684788509
Year ending 12/2019,Neutral,12.76,,0.16105550500454946,12.38,0.13266239707227823,12.99,0.12956521739130444,12.685,12.76,0.16105550500454946,0.13111380723179134
Year ending 12/2020,Neutral,,8.74,0.0,5.5,-0.555735056542811,10.33,-0.20477290223248656,8.74,8.74,-0.3150470219435736,-0.38025397938764877
Year ending 12/2021,Neutral,,12.96,0.0,8.31,0.510909090909091,14.41,0.39496611810261384,12.96,12.96,0.4828375286041191,0.4529376045058524
