,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.4,,,2.34,,2.4,,2.37,2.4,,
Year ending 12/2018,Neutral,3.13,,0.3041666666666667,3.08,0.31623931623931645,3.15,0.3125,3.115,3.13,0.3041666666666667,0.3143696581196582
Year ending 12/2019,Neutral,3.64,,0.16293929712460065,3.57,0.15909090909090895,3.64,0.15555555555555567,3.605,3.64,0.16293929712460065,0.1573232323232323
Year ending 12/2020,Neutral,,3.55,0.0,3.17,-0.1120448179271708,4.0,0.09890109890109877,3.55,3.55,-0.02472527472527486,-0.006571859513036016
Year ending 12/2021,Neutral,,4.17,0.0,3.76,0.18611987381703465,4.64,0.15999999999999992,4.17,4.17,0.17464788732394365,0.1730599369085173
