,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,12.14,,,11.76,,12.47,,12.115,12.14,,
Year ending 12/2018,Neutral,19.09,,0.572487644151565,18.37,0.5620748299319729,19.05,0.5276663993584603,18.71,19.09,0.572487644151565,0.5448706146452166
Year ending 12/2019,Neutral,14.01,,-0.2661079099004715,13.6,-0.25966249319542734,14.05,-0.2624671916010498,13.825,14.01,-0.2661079099004715,-0.2610648423982386
Year ending 12/2020,Neutral,,19.68,0.0,18.0,0.32352941176470584,20.94,0.49039145907473314,19.68,19.68,0.4047109207708779,0.4069604354197195
Year ending 12/2021,Neutral,,14.21,0.0,12.4,-0.3111111111111111,15.65,-0.25262655205348616,14.21,14.21,-0.2779471544715446,-0.28186883158229864
