,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Positive Surprise,2.09,,,,,,,1.93,2.09,,
Year ending 12/2018,Negative Surprise,4.59,,1.196172248803828,,,,,4.84,4.59,1.196172248803828,
Year ending 12/2019,Positive Surprise,3.05,,-0.33551198257080617,,,,,2.81,3.05,-0.33551198257080617,
Year ending 12/2020,Neutral,,1.79,0.0,-1.05,,4.58,,1.79,1.79,-0.4131147540983606,
Year ending 12/2021,Neutral,,0.47,0.0,-3.29,2.1333333333333333,4.8,0.048034934497816595,0.47,0.47,-0.7374301675977654,1.090684133915575
