,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,5.94,,,5.85,,5.96,,5.904999999999999,5.94,,
Year ending 6/2018,Neutral,8.0,,0.34680134680134667,7.81,0.33504273504273496,7.97,0.337248322147651,7.89,8.0,0.34680134680134667,0.336145528595193
Year ending 6/2019,Neutral,8.46,,0.05750000000000011,7.7,-0.014084507042253502,8.6,0.0790464240903388,8.15,8.46,0.05750000000000011,0.03248095852404265
Year ending 6/2020,Neutral,,9.89,0.0,8.74,0.1350649350649351,10.2,0.18604651162790686,9.89,9.89,0.16903073286052006,0.160555723346421
Year ending 6/2021,Neutral,,10.09,0.0,8.12,-0.07093821510297493,11.54,0.13137254901960782,10.09,10.09,0.020222446916076775,0.030217166958316444
