,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 6/2017,Neutral,3.13,,,3.1,,3.14,,3.12,3.13,,
Year ending 6/2018,Neutral,4.19,,0.3386581469648564,4.17,0.3451612903225807,4.23,0.3471337579617835,4.2,4.19,0.3386581469648564,0.3461475241421821
Year ending 6/2019,Neutral,4.66,,0.11217183770883055,4.64,0.11270983213429253,4.66,0.10165484633569721,4.65,4.66,0.11217183770883055,0.10718233923499487
Year ending 6/2020,Neutral,,5.02,0.0,4.94,0.06465517241379337,5.1,0.09442060085836901,5.02,5.02,0.07725321888411996,0.07953788663608119
Year ending 6/2021,Neutral,,5.49,0.0,5.32,0.07692307692307687,5.62,0.10196078431372557,5.49,5.49,0.09362549800796827,0.08944193061840122
