,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,11.71,,,11.6,,11.75,,11.675,11.71,,
Year ending 12/2018,Neutral,14.55,,0.24252775405636195,14.4,0.24137931034482762,14.47,0.23148936170212764,14.435,14.55,0.24252775405636195,0.23643433602347763
Year ending 12/2019,Neutral,17.87,,0.22817869415807568,17.66,0.22638888888888897,17.81,0.23082239115411185,17.735,17.87,0.22817869415807568,0.2286056400215004
Year ending 12/2020,Neutral,,18.67,0.0,18.0,0.01925254813137034,19.93,0.11903425042111171,18.67,18.67,0.044767767207610554,0.06914339927624102
Year ending 12/2021,Neutral,,22.04,0.0,20.51,0.13944444444444448,22.85,0.14651279478173618,22.04,22.04,0.1805034815211568,0.14297861961309033
