,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,8.84,,,8.36,,9.06,,8.71,8.84,,
Year ending 12/2018,Neutral,6.67,,-0.24547511312217196,6.65,-0.20454545454545447,7.32,-0.1920529801324503,6.985,6.67,-0.24547511312217196,-0.1982992173389524
Year ending 12/2019,Negative Surprise,6.63,,-0.005997001499250421,,0.0,,0.0,7.02,6.63,-0.005997001499250421,0.0
Year ending 12/2020,Neutral,,6.26,0.0,5.74,-0.13684210526315788,6.85,-0.06420765027322417,6.26,6.26,-0.05580693815987936,-0.10052487776819102
Year ending 12/2021,Neutral,,6.42,0.0,5.07,-0.11672473867595812,7.65,0.11678832116788329,6.42,6.42,0.025559105431310014,3.179124596258687e-05
