,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Negative Surprise,1.26,,,,,,,2.02,1.26,,
Year ending 12/2018,Negative Surprise,2.02,,0.6031746031746033,,,,,2.26,2.02,0.6031746031746033,
Year ending 12/2019,Neutral,3.05,,0.5099009900990099,2.73,,3.19,,2.96,3.05,0.5099009900990099,
Year ending 12/2020,Neutral,,1.17,0.0,0.15,-0.945054945054945,1.71,-0.46394984326018807,1.17,1.17,-0.6163934426229508,-0.7045023941575665
Year ending 12/2021,Neutral,,1.25,0.0,-0.03,-1.2,1.92,0.12280701754385959,1.25,1.25,0.06837606837606836,-0.5385964912280702
