,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.36,,,2.38,,2.57,,2.4749999999999996,2.36,,
Year ending 12/2018,Neutral,2.5,,0.05932203389830515,2.35,-0.012605042016806678,2.69,0.04669260700389111,2.52,2.5,0.05932203389830515,0.017043782493542214
Year ending 12/2019,Neutral,2.89,,0.15600000000000014,2.82,0.19999999999999996,3.0,0.11524163568773238,2.91,2.89,0.15600000000000014,0.15762081784386617
Year ending 12/2020,Neutral,,3.04,0.0,2.8,-0.007092198581560294,3.12,0.040000000000000036,3.04,3.04,0.05190311418685112,0.01645390070921987
Year ending 12/2021,Neutral,,3.21,0.0,3.03,0.08214285714285707,3.27,0.04807692307692313,3.21,3.21,0.05592105263157898,0.0651098901098901
