,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 9/2017,Neutral,5.7,,,5.71,,5.8,,5.755,5.7,,
Year ending 9/2018,Neutral,7.08,,0.2421052631578946,6.72,0.17688266199649738,7.04,0.21379310344827585,6.88,7.08,0.2421052631578946,0.1953378827223866
Year ending 9/2019,Neutral,5.77,,-0.18502824858757072,5.47,-0.18601190476190477,5.92,-0.15909090909090906,5.695,5.77,-0.18502824858757072,-0.17255140692640691
Year ending 9/2020,Neutral,,1.64,0.0,0.41,-0.9250457038391224,3.23,-0.4543918918918919,1.64,1.64,-0.7157712305025996,-0.6897187978655072
Year ending 9/2021,Neutral,,3.54,0.0,1.7,3.1463414634146343,5.15,0.5944272445820435,3.54,3.54,1.1585365853658538,1.870384353998339
