,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.87,,,5.77,,6.01,,5.89,5.87,,
Year ending 12/2018,Neutral,5.92,,0.008517887563884052,5.77,0.0,6.01,0.0,5.89,5.92,0.008517887563884052,0.0
Year ending 12/2019,Neutral,6.22,,0.05067567567567566,6.2,0.07452339688041598,6.3,0.048252911813643884,6.25,6.22,0.05067567567567566,0.06138815434702993
Year ending 12/2020,Neutral,,4.47,0.0,3.75,-0.3951612903225806,5.17,-0.1793650793650794,4.47,4.47,-0.2813504823151125,-0.28726318484383
Year ending 12/2021,Neutral,,5.98,0.0,5.32,0.41866666666666674,6.58,0.2727272727272727,5.98,5.98,0.3378076062639823,0.3456969696969697
