,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,4.01,,,3.94,,3.99,,3.965,4.01,,
Year ending 12/2018,Positive Surprise,5.98,,0.49127182044887796,,0.0,,0.0,5.35,5.98,0.49127182044887796,0.0
Year ending 12/2019,Neutral,6.58,,0.10033444816053505,6.25,0.5862944162436547,6.34,0.588972431077694,6.295,6.58,0.10033444816053505,0.5876334236606744
Year ending 12/2020,Neutral,,6.0,0.0,5.82,-0.06879999999999997,6.45,0.01735015772870674,6.0,6.0,-0.08814589665653494,-0.025724921135646617
Year ending 12/2021,Neutral,,6.89,0.0,6.18,0.061855670103092786,7.35,0.13953488372093004,6.89,6.89,0.1483333333333332,0.10069527691201141
