,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.61,,,2.57,,2.59,,2.58,2.61,,
Year ending 12/2018,Neutral,3.29,,0.26053639846743293,3.25,0.2645914396887161,3.29,0.2702702702702704,3.27,3.29,0.26053639846743293,0.26743085497949326
Year ending 12/2019,Neutral,4.19,,0.2735562310030397,4.12,0.2676923076923077,4.18,0.27051671732522786,4.15,4.19,0.2735562310030397,0.26910451250876777
Year ending 12/2020,Neutral,,3.6,0.0,2.91,-0.2936893203883495,4.05,-0.031100478468899517,3.6,3.6,-0.1408114558472554,-0.1623948994286245
Year ending 12/2021,Neutral,,4.12,0.0,3.8,0.30584192439862523,4.47,0.10370370370370363,4.12,4.12,0.14444444444444438,0.20477281405116443
