,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,5.42,,,5.15,,5.39,,5.27,5.42,,
Year ending 12/2018,Neutral,5.57,,0.027675276752767486,4.89,-0.05048543689320406,5.59,0.03710575139146566,5.24,5.57,0.027675276752767486,-0.0066898427508692015
Year ending 12/2019,Positive Surprise,6.78,,0.21723518850987422,,0.0,,0.0,6.23,6.78,0.21723518850987422,0.0
Year ending 12/2020,Neutral,,7.26,0.0,6.96,0.4233128834355828,7.5,0.3416815742397139,7.26,7.26,0.07079646017699104,0.38249722883764836
Year ending 12/2021,Neutral,,7.89,0.0,7.75,0.11350574712643668,8.18,0.09066666666666667,7.89,7.89,0.08677685950413228,0.10208620689655168
