,Earnings Result,Actual,Estimate,Growth,Low Estimate,Low Growth Est,High Estimate,High Growth Est,Consensus Estimate,Actual/Estimate,A/E Growth,Consensus Growth Est
Year ending 12/2017,Neutral,2.06,,,2.01,,2.09,,2.05,2.06,,
Year ending 12/2018,Neutral,2.55,,0.2378640776699028,2.41,0.1990049751243783,2.62,0.2535885167464116,2.515,2.55,0.2378640776699028,0.22629674593539495
Year ending 12/2019,Neutral,3.13,,0.22745098039215694,2.68,0.11203319502074693,3.18,0.2137404580152671,2.93,3.13,0.22745098039215694,0.162886826518007
Year ending 12/2020,Neutral,,2.33,0.0,2.03,-0.2425373134328359,2.55,-0.19811320754716988,2.33,2.33,-0.25559105431309903,-0.2203252604900029
Year ending 12/2021,Neutral,,2.94,0.0,2.51,0.23645320197044328,3.31,0.29803921568627456,2.94,2.94,0.2618025751072961,0.2672462088283589
